hour,is_raining,traffic_level,surge_multiplier,num_ride_requests
14,1,1,1.0,111
7,0,0,1.2,120
1,0,1,1.5,61
20,0,0,1.0,98
22,1,1,1.0,102
4,0,2,1.5,55
8,1,2,1.0,149
7,0,0,1.5,105
13,0,1,1.0,95
15,0,1,1.5,57
1,0,2,1.0,78
2,1,1,1.0,111
3,0,1,2.0,46
14,0,1,1.0,98
4,0,0,1.2,78
14,0,1,1.5,60
17,0,1,1.2,103
12,0,1,1.0,83
10,0,2,1.5,52
9,0,1,1.0,136
3,1,1,1.2,84
19,0,1,1.0,123
4,0,1,1.0,87
21,0,1,1.0,84
0,1,0,1.0,110
12,0,1,1.5,63
13,0,2,1.0,81
21,0,0,1.0,104
15,0,1,1.0,94
12,0,0,1.5,62
14,0,1,1.2,71
8,0,0,1.0,136
2,0,0,1.0,107
1,1,0,2.0,63
11,0,1,1.5,57
23,0,1,1.0,86
17,0,0,1.0,152
23,0,0,1.0,101
3,1,2,1.0,103
19,0,2,1.2,90
14,1,1,1.0,117
0,0,2,1.5,57
7,0,2,1.2,100
16,0,1,1.0,83
4,0,1,1.0,92
6,0,1,1.0,92
2,0,1,1.0,82
5,0,2,1.0,86
12,0,1,1.0,92
15,1,1,1.0,108
16,0,0,1.5,67
5,0,1,1.0,90
4,0,0,1.0,91
17,0,1,1.0,142
3,0,1,1.2,67
11,1,2,1.0,102
15,0,1,1.2,69
10,0,0,1.0,96
10,0,1,1.2,73
22,1,1,1.5,71
5,1,1,1.0,107
15,0,0,2.0,51
5,0,0,1.2,82
8,0,0,2.0,78
17,0,0,1.0,138
0,0,2,2.0,38
17,0,0,1.0,142
18,1,1,1.0,155
8,0,1,1.2,105
13,0,0,1.2,89
11,0,0,2.0,49
9,1,2,1.0,147
8,0,2,1.2,105
11,0,2,2.0,38
4,0,1,1.5,64
22,1,1,1.5,71
18,0,0,1.5,102
9,0,1,1.5,81
1,0,1,1.0,88
5,0,1,1.0,86
21,0,0,2.0,45
4,1,0,1.5,77
0,0,0,1.0,106
17,0,0,1.2,134
22,0,1,1.0,91
14,0,1,1.0,98
1,0,2,1.2,72
20,0,1,1.0,93
14,1,1,2.0,50
10,0,1,2.0,41
12,0,0,1.5,68
19,0,1,1.0,132
14,1,1,1.0,98
9,1,0,1.2,162
16,0,2,1.5,48
4,0,0,1.0,105
0,0,1,1.2,75
18,0,1,1.2,110
11,0,1,1.0,93
6,0,0,1.0,99
1,0,1,2.0,45
20,0,1,1.0,91
14,0,2,1.0,81
19,1,1,1.0,177
12,0,1,1.0,86
6,0,1,1.0,86
13,0,1,1.2,72
19,0,0,1.2,135
15,1,0,1.0,121
8,0,1,1.2,122
18,0,1,1.0,141
21,0,1,1.5,57
4,0,1,2.0,45
9,0,1,1.0,123
7,0,0,1.0,151
13,1,2,1.0,90
10,0,1,1.5,58
0,0,2,1.0,81
9,1,1,1.2,126
1,1,0,1.0,126
6,0,1,1.0,89
16,0,1,1.0,96
4,1,0,1.2,96
23,0,1,2.0,47
9,0,2,2.0,54
4,0,0,2.0,50
4,0,0,1.2,89
8,0,1,1.0,143
10,1,2,1.2,81
14,0,1,1.2,76
4,0,1,1.0,94
16,0,1,1.0,90
18,0,0,1.0,159
13,0,2,1.0,81
20,0,2,1.0,74
23,0,2,1.0,84
1,0,1,1.5,58
13,1,1,1.0,116
19,0,2,1.0,117
3,0,2,1.0,75
2,0,1,1.0,86
14,1,1,1.0,101
21,0,1,1.2,74
15,0,0,1.0,104
9,0,1,1.2,116
17,1,0,1.0,193
18,0,0,1.0,135
1,0,1,1.0,94
9,0,2,1.0,122
23,0,1,1.0,98
1,0,1,1.0,95
15,0,1,1.0,86
4,1,1,1.0,115
3,0,1,1.0,96
16,0,1,1.0,95
12,0,0,1.0,100
22,0,0,1.2,89
21,1,1,1.0,104
11,1,1,1.0,104
16,0,1,2.0,46
8,0,1,1.5,81
19,0,1,1.0,139
0,1,2,1.2,77
23,0,1,1.2,80
0,0,1,1.0,88
1,0,1,1.0,94
13,0,1,1.2,71
4,0,0,1.2,80
0,0,2,1.2,62
0,0,1,1.2,71
14,0,1,1.2,69
21,0,0,1.2,85
0,0,1,2.0,48
20,0,1,1.2,71
15,1,0,1.0,115
9,0,1,1.2,121
4,0,0,1.2,76
1,0,0,1.0,91
13,0,1,1.0,94
10,0,1,1.5,57
18,0,0,1.2,125
18,0,1,1.0,133
18,0,1,1.0,136
2,0,1,1.2,68
10,0,1,1.0,87
19,0,1,1.5,92
15,0,2,1.0,75
16,1,2,1.0,89
19,0,0,1.0,148
3,0,0,1.0,108
14,0,1,1.5,65
23,0,1,1.0,96
10,0,0,1.0,95
15,0,1,1.2,77
19,1,1,1.0,176
20,0,1,2.0,46
3,0,2,1.0,81
4,1,1,1.0,99
18,0,1,1.5,94
15,0,1,2.0,47
18,0,2,2.0,56
23,0,0,1.0,97
15,0,2,1.2,67
0,0,1,2.0,42
2,0,1,2.0,49
1,1,1,1.0,100
9,0,0,1.0,163
5,0,1,1.2,69
7,0,1,1.2,112
5,0,2,1.2,73
19,0,0,1.0,140
18,1,1,1.5,113
15,0,1,1.0,90
3,0,1,1.0,88
15,1,2,1.2,78
23,0,1,1.5,60
8,1,0,2.0,94
23,0,1,1.0,86
8,0,0,1.0,164
7,0,1,1.0,145
4,1,1,1.0,107
20,0,1,1.0,90
16,0,2,1.0,83
23,0,2,1.0,76
15,0,0,1.0,99
17,0,1,1.0,130
21,0,2,1.5,52
5,0,1,1.5,63
9,0,0,1.2,125
19,0,1,1.0,144
15,0,0,1.0,93
18,1,1,1.0,167
7,0,2,2.0,64
17,0,0,1.0,140
4,0,1,1.0,89
12,0,1,1.0,97
14,0,2,1.5,58
5,1,1,1.2,94
1,0,0,2.0,51
22,0,0,1.0,93
14,0,0,2.0,54
10,0,0,1.2,75
4,0,1,2.0,45
9,0,1,1.5,84
19,0,0,2.0,81
19,0,1,1.0,139
17,0,0,1.2,134
11,1,2,2.0,47
16,0,1,1.0,94
16,0,0,1.5,69
3,0,0,2.0,53
18,0,2,1.0,109
22,0,0,1.0,100
17,1,0,1.5,126
19,0,0,1.2,137
20,0,1,1.0,93
9,0,1,1.0,137
13,0,0,1.2,83
19,0,1,1.0,130
12,0,0,1.0,92
13,1,0,1.5,86
3,0,0,1.5,62
3,0,0,1.0,104
23,1,1,1.2,95
22,0,1,2.0,48
3,0,1,1.0,86
10,0,1,1.0,96
0,0,0,1.0,100
5,0,1,1.0,84
4,1,1,1.5,66
4,0,1,1.5,55
11,0,2,1.2,68
14,0,2,2.0,41
5,0,0,1.0,99
11,1,1,1.0,101
23,0,0,1.5,72
21,0,1,1.5,59
13,0,1,1.0,82
21,1,2,1.2,75
22,0,1,1.2,76
10,0,1,1.0,89
7,0,1,1.0,135
19,0,1,1.0,128
6,0,0,1.0,90
23,0,0,1.0,92
5,1,1,1.2,97
12,0,2,1.0,81
5,1,2,1.0,89
19,0,1,1.0,126
21,1,0,2.0,64
1,1,1,1.5,67
10,0,0,1.2,76
7,0,1,1.0,146
21,0,1,1.0,85
3,0,2,1.0,85
6,0,1,1.2,79
14,1,0,1.2,96
23,0,2,1.0,87
18,0,1,1.0,146
9,0,1,1.0,129
2,1,1,1.0,102
9,0,2,1.0,109
18,0,1,1.0,146
2,0,2,1.2,71
17,0,0,1.5,103
4,0,2,1.0,86
21,1,1,1.0,103
0,1,1,1.0,99
5,0,2,1.2,70
6,0,0,1.5,73
1,0,1,1.5,57
16,0,2,2.0,37
22,0,2,1.0,87
21,1,0,1.0,125
2,0,0,1.0,95
1,1,1,1.2,91
17,1,1,1.2,134
13,0,1,1.0,94
15,1,1,1.0,106
11,0,1,1.2,73
17,0,0,1.0,160
7,0,1,1.5,93
0,0,1,1.0,93
2,1,1,1.2,85
23,0,0,1.2,82
21,0,1,1.5,61
6,0,2,1.5,50
1,0,1,1.0,98
15,1,1,1.2,89
8,1,0,1.2,146
22,0,1,1.2,80
2,0,1,2.0,42
18,1,1,1.0,171
13,1,2,1.2,87
23,0,1,1.2,78
14,0,1,1.0,89
22,0,0,1.2,77
15,0,1,1.0,93
18,0,0,1.5,106
14,0,0,1.5,65
13,1,0,1.0,126
4,0,1,1.5,60
6,0,1,1.5,63
2,1,1,1.2,85
1,0,1,1.5,54
15,1,1,1.0,118
1,1,1,2.0,50
2,0,1,2.0,48
11,0,1,1.0,82
0,0,2,1.0,82
14,0,1,1.2,68
0,0,1,1.0,93
0,0,0,2.0,46
14,0,1,1.0,91
2,1,1,1.0,105
13,1,1,1.5,72
21,0,1,1.0,81
9,0,1,2.0,65
2,1,1,1.2,95
19,0,2,1.0,126
17,1,1,1.2,139
22,0,2,1.2,72
3,0,1,1.0,92
16,0,1,1.0,87
19,0,1,1.5,93
3,1,1,2.0,52
14,0,1,2.0,45
10,0,2,1.0,82
2,0,2,1.2,66
23,0,1,2.0,49
6,0,0,1.0,91
9,1,1,1.5,108
18,1,0,2.0,97
19,1,2,1.0,142
7,0,2,1.2,102
14,0,1,1.2,73
12,0,2,1.0,87
2,0,2,2.0,43
20,0,2,1.5,50
20,0,1,2.0,48
14,0,1,1.2,75
20,1,0,1.0,121
20,0,0,1.0,108
9,0,1,1.5,94
20,0,0,1.0,102
14,0,1,1.0,96
13,1,1,2.0,55
8,1,0,1.0,164
14,0,2,1.0,83
13,0,2,1.2,72
14,1,1,1.2,90
13,0,2,1.0,80
9,1,1,1.0,154
11,0,2,1.0,81
19,0,2,1.0,130
13,1,0,1.0,114
14,0,1,2.0,49
11,0,1,2.0,46
1,0,1,1.0,84
18,0,1,2.0,70
16,0,0,1.0,98
14,1,1,1.0,109
22,0,1,1.0,96
9,1,2,1.5,90
10,0,1,1.0,89
13,0,1,1.0,88
8,0,0,2.0,77
2,0,1,2.0,41
23,1,1,1.0,101
0,0,2,1.0,79
5,0,0,1.0,100
5,0,0,1.0,90
4,0,1,1.0,88
3,0,2,1.5,54
2,0,0,1.2,77
12,0,0,1.0,98
3,0,2,2.0,41
22,0,0,1.2,76
6,0,1,2.0,46
18,0,0,1.0,146
10,0,0,1.5,66
9,0,0,1.5,97
18,0,1,1.5,82
18,1,1,1.5,110
4,0,0,1.5,65
0,0,0,1.5,71
10,0,2,1.5,55
12,0,1,1.0,91
22,0,1,1.0,85
7,0,0,1.0,149
22,0,0,1.0,105
15,0,1,1.5,55
23,1,1,2.0,49
8,0,1,1.0,127
3,0,1,1.0,96
18,0,1,1.0,135
6,0,1,1.2,82
11,0,0,1.0,107
8,0,1,1.2,106
12,0,0,1.0,109
11,0,1,1.0,89
8,0,0,1.0,161
11,1,1,1.0,107
23,0,1,1.5,65
15,0,1,1.2,78
12,1,1,1.2,90
2,1,2,1.0,99
5,0,1,1.0,85
13,0,0,1.0,107
1,1,1,2.0,51
21,0,0,1.0,101
20,1,1,1.0,118
19,0,1,1.2,102
2,1,1,1.2,84
15,0,1,1.2,77
7,1,1,1.0,166
5,0,1,1.5,62
2,0,0,2.0,45
4,0,1,1.5,62
3,0,1,1.0,97
5,0,1,1.5,58
1,1,0,1.0,119
21,0,2,1.0,83
2,0,1,1.0,96
7,0,1,1.0,141
14,1,0,1.5,87
9,0,2,1.5,83
14,0,1,1.0,86
5,0,0,1.2,89
11,1,1,1.0,108
7,0,0,1.0,162
22,0,0,1.2,76
5,0,1,1.0,92
15,0,1,1.0,81
14,1,0,1.0,111
19,0,1,1.0,129
14,0,1,1.0,94
7,0,0,1.0,147
18,0,1,1.0,133
13,0,1,1.0,86
20,1,1,2.0,57
15,0,2,2.0,43
11,0,0,1.0,109
2,0,1,2.0,45
19,1,0,1.0,163
4,0,0,1.0,91
12,0,2,1.0,85
14,0,2,1.0,81
7,0,1,1.2,105
13,1,0,1.2,100
14,0,0,2.0,51
23,0,1,1.5,64
18,0,1,1.0,139
7,0,1,1.0,134
9,0,1,1.0,137
12,1,0,1.0,111
3,0,0,1.0,94
10,0,0,1.5,67
1,1,0,1.0,113
18,1,1,1.2,148
23,0,0,1.2,84
20,0,1,1.0,83
17,0,2,1.0,130
22,0,1,1.0,93
20,0,1,2.0,40
5,0,1,1.2,72
13,0,1,1.5,59
17,0,0,1.0,150
10,0,1,1.0,86
6,0,1,1.0,93
14,0,1,1.0,90
0,0,1,1.0,81
9,1,2,2.0,65
20,0,1,1.5,57
8,0,2,1.5,82
22,1,1,1.0,111
15,0,0,1.2,78
15,0,1,1.0,97
16,0,2,1.5,53
23,0,1,1.0,91
11,0,2,1.0,84
6,1,0,2.0,55
1,0,0,1.0,100
2,0,0,1.0,103
5,1,1,1.2,84
18,0,0,1.0,140
7,0,2,1.0,130
3,0,1,1.2,79
6,1,0,1.0,108
3,0,0,1.0,98
17,0,1,1.2,105
6,1,2,1.2,77
23,0,0,1.0,95
0,1,1,2.0,59
4,0,0,1.2,91
9,1,0,1.0,165
13,1,1,1.5,68
23,0,2,1.0,84
0,0,2,2.0,41
11,1,1,2.0,49
18,0,0,1.0,136
1,0,1,1.2,69
13,0,1,1.2,73
2,0,0,1.5,71
18,0,1,1.5,87
2,0,0,1.2,79
12,1,2,1.2,76
16,0,0,1.0,102
2,0,1,2.0,43
13,0,0,1.2,82
1,1,1,1.0,106
12,1,1,1.2,87
8,1,1,1.0,151
9,1,1,1.0,175
7,1,2,2.0,66
21,1,1,1.5,73
6,0,2,1.2,60
0,0,0,1.2,78
22,1,0,1.0,115
7,0,2,1.0,112
7,1,1,1.0,158
5,0,1,1.0,93
22,0,1,1.0,92
17,1,1,1.0,163
3,0,0,2.0,48
23,0,1,1.5,64
10,0,1,1.2,80
19,0,1,1.0,127
23,0,1,1.5,65
15,1,1,1.0,100
11,1,1,1.0,102
3,0,2,2.0,41
8,0,2,2.0,62
0,0,1,1.2,71
5,0,0,1.0,100
0,1,0,1.5,72
21,0,1,1.2,76
19,0,0,1.5,108
23,1,1,1.2,84
7,0,1,2.0,60
12,0,2,1.0,84
22,0,0,1.0,108
23,1,0,1.2,95
18,0,0,1.0,161
19,0,0,1.0,148
3,1,2,2.0,50
21,0,0,2.0,48
6,0,1,1.0,97
21,0,0,1.5,60
17,0,0,1.2,134
9,0,0,1.2,120
22,0,0,1.0,90
14,0,0,1.0,95
12,0,0,1.0,106
23,0,1,1.2,68
19,1,0,1.0,185
17,0,0,1.0,160
23,0,0,1.5,64
21,1,1,1.0,106
11,0,0,1.0,90
14,0,1,1.0,84
7,0,0,1.2,117
10,0,1,1.0,96
2,0,1,1.0,97
23,0,1,1.0,90
13,1,0,1.0,121
7,0,1,1.0,123
20,0,1,1.2,75
5,0,0,1.2,79
20,1,0,1.5,78
21,0,1,1.2,74
0,0,2,1.2,67
9,1,2,1.0,144
1,0,1,2.0,41
7,1,1,1.0,161
13,0,1,2.0,42
0,0,2,1.5,57
6,1,0,1.0,111
0,1,1,2.0,55
4,0,1,1.0,95
17,1,0,1.5,109
16,1,2,2.0,48
16,0,0,1.0,94
12,1,2,1.2,74
20,0,1,1.2,71
3,1,2,1.2,77
20,0,0,1.0,106
21,0,1,1.0,86
15,0,0,1.0,109
16,1,0,1.0,108
17,0,2,1.0,127
1,0,1,1.0,83
20,0,1,1.0,94
11,0,2,1.0,82
9,0,1,1.0,137
8,0,1,1.2,105
22,0,1,2.0,46
3,0,0,1.0,99
14,0,0,1.5,72
20,1,1,1.2,84
22,0,2,1.0,85
9,1,1,1.5,113
8,0,1,1.5,82
6,0,1,2.0,45
10,0,1,2.0,46
1,0,0,1.2,76
19,0,2,2.0,58
19,0,1,1.0,141
23,0,2,1.0,79
15,1,0,1.0,113
5,0,0,1.5,62
7,0,0,1.0,159
22,1,2,1.5,58
23,0,2,1.2,61
22,0,1,1.5,64
17,0,1,1.0,139
10,0,0,1.2,78
21,0,1,1.0,83
3,1,1,1.0,99
3,0,1,2.0,40
9,1,1,1.0,152
21,1,0,1.0,126
15,0,1,1.5,61
23,0,1,1.0,93
20,1,2,1.5,70
2,0,1,1.2,73
11,0,0,1.0,108
16,0,0,1.2,76
4,0,0,1.2,88
2,0,1,1.2,76
15,0,1,1.0,92
18,0,2,1.0,108
3,0,1,2.0,42
8,0,1,1.0,147
3,0,1,1.2,77
20,0,2,1.5,57
9,0,1,1.0,125
20,1,1,1.0,108
16,1,2,1.2,76
15,1,0,1.2,109
6,0,0,1.0,105
14,1,1,1.0,118
17,1,1,1.2,122
5,0,0,1.2,78
14,0,1,1.2,81
10,0,1,1.0,83
19,0,1,1.0,139
4,0,1,1.2,81
15,0,0,1.0,90
11,0,1,1.0,90
20,1,1,1.5,73
3,0,1,1.0,94
1,0,0,1.0,105
15,0,0,1.2,84
7,0,0,1.5,107
16,0,1,2.0,42
8,0,2,1.5,78
5,0,0,1.2,86
3,1,2,1.5,67
21,0,0,1.2,80
12,0,1,1.0,87
13,0,2,1.2,66
11,0,2,1.0,76
2,0,1,1.0,87
14,0,0,1.0,102
14,1,1,1.2,84
14,1,0,2.0,60
14,0,1,2.0,49
7,0,1,1.2,121
16,0,1,1.0,87
22,0,1,1.0,85
13,0,1,1.0,98
22,0,1,1.2,70
5,0,0,1.0,106
16,0,2,1.2,72
1,0,0,1.2,91
10,0,1,1.0,88
15,0,2,1.0,78
18,1,1,1.0,167
16,1,1,1.2,88
20,0,1,1.0,85
20,0,2,1.0,76
5,1,2,1.0,88
13,1,2,1.2,75
12,0,0,1.0,93
22,0,0,1.0,99
6,1,1,1.0,118
12,0,2,1.0,82
5,0,1,1.0,84
1,1,0,1.0,129
21,0,2,1.2,62
4,0,1,1.0,90
11,0,1,1.0,92
14,0,0,1.2,81
5,0,0,1.0,105
0,0,1,1.0,83
10,0,1,2.0,45
20,0,1,1.5,58
11,0,0,2.0,45
23,0,1,1.0,89
2,0,1,1.2,73
18,0,2,1.0,112
12,0,2,1.5,52
10,0,0,1.0,93
22,0,0,1.2,82
6,0,1,1.0,88
11,0,0,1.0,102
17,1,0,1.5,114
15,0,1,1.2,70
7,0,1,1.5,93
20,0,1,1.0,95
12,0,0,2.0,45
16,0,1,2.0,45
3,0,1,1.2,74
23,1,1,1.2,88
8,0,0,1.0,135
8,1,0,1.0,181
9,0,1,2.0,69
10,0,0,1.0,106
0,0,1,1.0,94
16,0,1,1.0,84
6,0,1,1.0,97
10,0,0,1.0,91
12,0,1,1.2,75
5,0,1,1.5,56
22,0,0,1.0,103
7,0,2,1.5,85
21,1,1,1.5,76
9,0,1,1.0,128
13,0,0,1.0,98
11,1,1,1.0,105
22,1,1,1.0,99
10,0,1,2.0,47
6,0,0,1.5,64
22,0,2,1.5,52
12,1,2,1.0,99
1,0,1,2.0,46
2,0,2,1.0,85
0,0,1,1.5,59
23,0,1,1.0,96
22,0,1,1.2,82
5,0,1,1.2,72
0,0,0,1.2,77
1,1,1,1.0,100
9,0,1,1.5,87
11,0,1,1.2,73
4,0,1,1.5,65
8,0,1,1.0,144
11,1,0,1.0,131
7,0,0,1.0,152
9,1,0,1.0,163
13,1,1,1.0,104
19,0,1,1.2,120
14,1,2,1.2,80
7,0,1,1.0,138
8,1,1,1.2,138
4,0,0,1.0,109
0,1,0,1.0,120
10,0,1,1.0,93
21,0,1,1.0,82
3,0,0,1.2,82
5,0,0,1.2,89
16,0,1,1.0,93
3,1,0,2.0,59
4,0,1,1.2,78
21,1,2,2.0,44
13,0,2,1.2,70
20,1,0,1.0,127
17,1,0,1.5,126
2,0,0,1.0,100
20,0,0,1.0,90
10,0,0,1.0,106
14,0,1,1.0,81
6,0,0,1.0,109
3,0,1,1.2,77
5,1,1,1.2,81
9,0,1,1.0,124
6,0,1,1.0,92
2,0,0,1.0,109
14,1,1,1.0,99
20,0,2,1.0,73
15,0,1,1.2,77
20,0,0,1.5,68
2,1,1,1.0,115
23,1,2,1.0,102
22,0,2,1.0,82
11,0,0,1.0,95
4,0,1,1.0,93
4,1,2,2.0,44
0,1,0,1.0,110
23,0,1,1.0,93
5,0,1,1.0,88
14,0,1,1.5,63
20,0,2,1.0,73
12,0,1,1.2,82
6,0,1,1.2,75
17,0,0,1.0,161
18,1,2,2.0,71
20,0,1,1.2,71
5,0,1,1.5,57
7,0,1,1.0,145
2,0,1,1.0,93
16,0,1,1.0,84
13,0,1,1.0,87
19,0,1,1.0,122
13,1,2,2.0,49
1,0,1,1.0,87
3,0,2,1.0,72
8,0,1,1.0,143
22,1,1,2.0,53
15,0,2,1.2,69
22,0,1,1.2,76
0,0,0,1.0,99
1,0,1,1.2,69
22,0,1,1.2,76
11,0,0,2.0,50
15,0,0,1.0,109
20,0,0,1.5,67
22,0,1,1.0,90
14,0,1,1.0,97
18,0,1,1.2,112
23,0,2,1.0,75
19,1,0,1.5,117
23,1,0,1.0,114
5,0,2,1.0,80
21,0,1,1.0,96
19,0,1,1.0,121
18,0,1,2.0,67
14,0,0,1.0,101
3,1,1,1.0,103
15,0,1,1.0,90
10,0,1,2.0,48
6,0,2,1.0,85
23,0,0,1.2,78
1,0,0,1.0,100
6,0,1,1.2,78
22,0,0,1.2,90
11,0,2,2.0,42
13,0,0,1.0,103
14,0,2,1.0,75
19,0,0,1.5,100
6,0,2,1.0,78
17,0,0,1.2,122
10,0,0,1.5,63
9,0,1,1.5,87
13,0,1,1.2,78
2,1,1,1.0,105
17,1,1,1.0,147
11,1,2,1.0,87
20,1,2,1.5,60
0,0,1,1.2,70
12,0,0,1.2,90
1,0,0,2.0,50
14,0,0,1.0,105
10,0,0,1.5,61
5,0,2,1.0,73
5,0,1,2.0,41
23,0,1,1.0,92
22,0,2,1.5,54
11,0,0,1.0,97
15,1,1,1.0,98
15,0,1,2.0,44
9,0,2,1.0,117
16,0,0,1.5,61
19,0,1,1.0,131
22,0,1,1.2,80
1,1,1,1.2,97
12,0,1,1.2,71
16,0,1,1.0,86
8,0,1,1.0,129
14,0,2,1.0,82
6,1,0,1.2,97
12,0,0,1.2,86
9,0,0,1.5,90
21,0,0,2.0,51
22,1,2,1.0,93
17,0,1,1.5,92
9,0,2,1.0,129
17,0,2,1.2,109
13,0,1,1.0,90
18,1,1,1.0,151
21,0,1,1.0,97
0,1,2,1.0,95
3,0,1,2.0,43
23,1,0,1.0,111
23,0,0,1.0,108
13,0,1,1.2,81
4,1,0,1.0,131
22,0,1,1.0,89
4,0,0,1.5,71
19,0,1,1.0,140
21,0,0,2.0,49
13,1,1,1.2,95
7,0,1,1.0,134
11,0,1,2.0,47
16,0,1,1.5,65
2,0,0,1.0,103
3,0,2,1.0,86
4,0,0,1.2,83
0,0,1,1.2,70
23,0,0,1.2,84
1,1,1,1.0,109
4,0,0,1.0,95
18,0,1,1.2,116
4,1,0,1.2,93
21,0,1,2.0,44
12,0,0,1.2,79
4,0,1,1.0,98
7,0,0,1.0,141
20,0,1,1.0,98
8,0,1,1.0,146
14,0,1,1.0,87
2,0,1,1.2,67
0,0,1,2.0,47
19,0,2,1.2,93
6,0,1,1.0,92
12,0,1,2.0,42
2,1,0,1.5,72
9,0,1,1.0,122
23,1,1,1.2,92
17,0,0,1.0,159
15,0,2,1.0,85
8,0,1,1.0,138
14,0,0,2.0,48
13,0,1,2.0,45
18,0,1,1.0,139
5,0,1,1.2,76
6,1,0,1.0,113
4,1,0,1.2,102
12,0,1,1.5,58
4,0,0,1.0,99
13,0,0,1.0,103
0,0,1,1.2,77
19,0,0,1.0,140
0,0,2,1.5,48
8,0,1,1.2,120
8,1,1,1.5,112
14,0,1,1.0,97
4,0,0,1.0,95
20,0,0,2.0,54
20,0,1,2.0,44
6,1,1,1.0,116
21,0,1,1.5,61
1,0,1,2.0,42
10,0,2,1.0,77
9,0,1,1.5,92
18,0,1,1.0,139
4,0,2,1.0,80
22,0,0,1.2,90
14,1,0,2.0,61
1,0,1,1.2,69
10,0,1,1.0,81
3,1,0,1.0,127
16,0,0,1.0,95
22,1,0,1.2,109
1,0,0,1.2,87
23,0,1,1.2,71
9,1,0,1.0,196
10,0,1,1.5,54
0,0,1,2.0,45
17,0,1,1.0,125
23,0,2,1.5,57
4,1,0,1.0,108
4,1,0,1.2,104
22,0,2,1.0,85
3,1,0,1.5,76
8,0,1,2.0,70
18,0,0,1.2,114
23,0,1,1.0,83
2,0,2,1.2,72
14,0,1,1.0,85
23,0,1,1.0,86
13,0,1,1.2,80
0,0,0,1.0,95
9,0,2,1.0,120
12,0,1,1.2,71
22,0,2,1.0,83
11,1,1,1.2,98
0,1,0,1.0,110
1,1,1,2.0,57
10,0,1,1.5,60
11,1,1,2.0,54
0,0,1,1.0,92
9,0,1,2.0,71
2,0,0,1.0,104
8,0,2,1.5,80
16,0,1,1.0,81
18,0,0,2.0,73
17,0,1,1.0,145
4,0,1,1.2,76
6,0,2,2.0,39
14,0,0,1.2,76
5,0,1,1.2,82
4,1,1,1.2,85
18,1,2,2.0,74
12,1,1,1.2,91
6,0,1,1.0,83
1,1,0,1.0,113
5,0,2,1.5,58
14,0,0,1.0,109
4,0,2,1.0,77
23,0,1,1.5,60
22,0,1,1.0,90
4,1,1,1.0,99
3,1,1,1.5,78
12,0,1,1.5,57
23,0,1,1.0,88
17,0,2,1.0,129
0,0,1,1.0,93
2,0,1,1.5,57
6,0,2,1.0,73
0,0,1,1.0,83
20,0,1,2.0,44
13,0,1,1.2,74
14,0,1,1.5,59
15,0,1,1.0,82
4,0,0,1.0,90
2,0,2,1.0,81
16,0,1,1.2,69
4,0,0,1.0,103
23,1,1,1.0,100
21,0,0,2.0,50
0,0,1,1.0,85
12,1,1,1.2,84
20,0,0,1.2,78
17,0,2,1.0,118
0,0,1,1.2,75
18,0,0,1.0,159
20,0,2,1.0,83
22,0,1,1.0,84
5,0,1,1.5,59
8,1,1,2.0,73
13,0,0,1.0,101
21,0,0,1.5,69
10,1,1,2.0,56
3,0,1,1.0,83
6,0,0,1.0,99
17,1,0,1.0,193
17,1,0,1.0,168
5,0,0,1.0,91
4,0,1,1.2,71
5,0,0,1.2,76
1,0,0,1.2,75
1,0,1,1.0,85
0,0,1,1.0,87
17,1,2,1.0,151
9,0,1,1.2,102
6,0,0,1.0,109
1,0,1,1.0,81
18,0,0,1.0,159
21,0,0,1.2,75
21,0,0,1.5,63
9,0,1,1.5,97
11,0,0,1.2,82
11,0,0,1.2,80
14,0,1,1.0,92
17,1,2,1.5,101
22,0,0,1.0,108
0,0,0,1.2,90
5,0,2,1.0,83
8,0,0,1.2,113
23,0,1,1.0,86
5,1,1,1.2,86
5,0,2,1.0,77
5,0,0,1.0,92
15,0,2,1.5,48
14,0,1,1.0,85
7,0,1,1.5,91
1,0,1,1.0,81
10,0,1,1.2,80
8,0,0,2.0,81
15,0,1,1.0,92
23,0,0,1.0,91
1,1,0,2.0,65
10,0,1,1.0,92
23,0,1,1.2,75
16,0,0,2.0,49
5,0,1,1.0,83
5,0,0,1.2,88
8,0,1,1.2,112
20,0,2,1.0,72
0,0,0,1.2,77
11,0,0,1.5,63
10,1,0,1.0,129
16,0,2,1.0,79
6,0,0,1.0,108
3,1,1,2.0,51
8,0,1,1.0,148
18,0,2,1.0,130
14,0,1,1.2,78
5,0,1,1.0,94
3,0,2,1.0,72
4,0,0,1.0,94
20,0,1,1.5,56
12,0,1,1.5,65
4,0,1,1.0,88
1,0,0,1.0,102
10,1,2,1.0,91
17,0,2,1.0,114
14,0,1,1.0,88
16,1,1,1.0,104
16,0,1,1.0,94
19,0,2,1.0,122
18,0,1,1.0,140
19,0,0,1.0,151
15,0,1,1.0,97
10,0,2,1.0,73
21,0,1,1.2,78
16,0,0,1.0,94
7,0,0,1.0,153
7,0,1,1.2,122
22,0,0,1.0,96
11,0,1,1.0,98
14,0,1,1.0,84
3,1,0,2.0,65
7,0,1,1.0,122
14,0,1,1.5,57
4,0,0,1.5,69
21,0,2,1.5,57
9,0,1,1.2,105
23,0,0,1.0,108
20,0,2,1.5,49
19,0,1,1.2,120
23,0,0,1.2,89
